id,imdb_id,title,original_title,original_language,overview,tagline,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,status,adult,homepage,poster_path
562,tt0095016,Die Hard,Die Hard,en,"NYPD cop, John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",40 Stories. Twelve Terrorists. One Cop.,28000000,140767956,131,1988-07-15,7.5,4005,16.640522,Released,False,,/r7CDkRjZIAP79skLaTTvRk8eUp3.jpg
920,tt0317219,Cars,Cars,en,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",Ahhh... it's got that new movie smell.,120000000,461983149,117,2006-06-08,6.6,3991,18.907948,Released,False,http://disney.go.com/disneyvideos/animatedfilms/cars/,/5damnMcRFKSjhCirgX3CMa88MBj.jpg
58574,tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,en,"There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective.",The game is afoot.,125000000,334615000,129,2011-11-22,7.0,3971,18.695329,Released,False,http://sherlockholmes2.warnerbros.com/index.html,/7OFqsVuS6DlVM10GUD72vCGpQm9.jpg
129,tt0245429,Spirited Away,千と千尋の神隠し,ja,A ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. Her parents have been changed into pigs along with others inside a bathhouse full of these creatures. Will she ever see the world how it once was?,The tunnel led Chihiro to a mysterious town...,15000000,274925095,125,2001-07-20,8.3,3968,41.048867,Released,False,http://movies.disney.com/spirited-away,/ynXoOxmDHNQ4UAy0oU6avW71HVW.jpg
18,tt0119116,The Fifth Element,The Fifth Element,en,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",There is no future without it.,90000000,263920180,126,1997-05-07,7.3,3962,24.30526,Released,False,,/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg
425,tt0268380,Ice Age,Ice Age,en,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",They came. They thawed. They conquered.,59000000,383257136,81,2002-03-10,7.1,3954,17.328902,Released,False,http://www.iceagemovies.com/films/ice-age,/zpaQwR0YViPd83bx1e559QyZ35i.jpg
85,tt0082971,Raiders of the Lost Ark,Raiders of the Lost Ark,en,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",Indiana Jones - the new hero from the creators of JAWS and STAR WARS.,18000000,389925971,115,1981-06-12,7.7,3949,19.901576,Released,False,http://www.indianajones.com,/44sKJOGP3fTm4QXBcIuqu0RkdP7.jpg
36557,tt0381061,Casino Royale,Casino Royale,en,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",Everyone has a past. Every legend has a beginning.,150000000,599045960,144,2006-11-14,7.3,3930,23.065078,Released,False,http://www.mgm.com/#/our-titles/233/Casino-Royale-(2006),/zlWBxz2pTA9p45kUTrI8AQiKrHm.jpg
165,tt0096874,Back to the Future Part II,Back to the Future Part II,en,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.","Roads? Where we're going, we don't need roads!",40000000,332000000,108,1989-11-20,7.4,3926,13.689855,Released,False,http://www.backtothefuture.com/movies/backtothefuture2,/k5dzvCQkXU2CAhLtlj9BHE7xmyK.jpg
262500,tt2908446,Insurgent,Insurgent,en,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,One Choice Can Destroy You,110000000,295238201,119,2015-03-18,6.2,3921,27.887186,Released,False,http://www.thedivergentseries.movie/#insurgent,/6w1VjTPTjTaA5oNvsAg0y4H6bou.jpg
640,tt0264464,Catch Me If You Can,Catch Me If You Can,en,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",The true story of a real fake.,52000000,352114312,141,2002-12-25,7.7,3917,19.833077,Released,False,https://www.facebook.com/CatchMeIfYouCanMovie,/MywWCQGJNUr5kivAQ7eseCG7rm.jpg
863,tt0120363,Toy Story 2,Toy Story 2,en,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",The toys are back!,90000000,497366869,92,1999-10-30,7.3,3914,17.547693,Released,False,http://toystory.disney.com/toy-story-2,/3CmK3XurcLeUyMifCR28ibzupbB.jpg
694,tt0081505,The Shining,The Shining,en,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",A masterpiece of modern horror.,19000000,44017374,144,1980-05-22,8.1,3890,19.611589,Released,False,,/9fgh3Ns1iRzlQNYuJyK0ARQZU7w.jpg
2048,tt0343818,"I, Robot","I, Robot",en,"In 2035, where robots are common-place and abide by the three laws of robotics, a techno-phobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",Laws are made to be broken.,120000000,347234916,115,2004-07-15,6.7,3889,14.43075,Released,False,,/2mkFzf168xJrV6Leqq0bjqOlJCK.jpg
51876,tt1219289,Limitless,Limitless,en,"A paranoia-fueled action thriller about an unsuccessful writer whose life is transformed by a top-secret ""smart drug"" that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life in this darkly comic and provocative film.",What if a pill could make you rich and powerful?,27000000,161849455,105,2011-03-08,7.1,3888,12.114955,Released,False,http://www.iamrogue.com/limitless/fullsite/,/bQfOFEeXxi51ijQrbQY9qvMtYhZ.jpg
64682,tt1343092,The Great Gatsby,The Great Gatsby,en,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,105000000,351040419,143,2013-05-10,7.3,3885,17.598936,Released,False,,/oJpOYPpVWyPeunGbbDGH1KFvea0.jpg
222935,tt2582846,The Fault in Our Stars,The Fault in Our Stars,en,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",One Sick Love Story,12000000,307166834,125,2014-05-16,7.6,3868,16.274653,Released,False,,/sc6XLX6J714LDkVV3Ys3clgypQS.jpg
161,tt0240772,Ocean's Eleven,Ocean's Eleven,en,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",Are you in or out?,85000000,450717150,116,2001-12-07,7.2,3857,12.114932,Released,False,http://www.warnerbros.co.uk/movies/oceans-eleven,/o0h76DVXvk5OKjmNez5YY0GODC2.jpg
45243,tt1411697,The Hangover Part II,The Hangover Part II,en,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",The Wolfpack Is Back,80000000,254455986,102,2011-05-25,6.2,3836,21.893532,Released,False,http://hangoverpart2.warnerbros.com/,/yoiJyVknXfU4jcJvPYeMOCgyLky.jpg
78,tt0083658,Blade Runner,Blade Runner,en,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",Man has made his match... now it's his problem.,28000000,33139618,117,1982-06-25,7.9,3833,96.272374,Released,False,http://www.warnerbros.com/blade-runner,/p64TtbZGCElxQHpAMWmDHkWJlH2.jpg
64690,tt0780504,Drive,Drive,en,A Hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong.,There are no clean getaways.,15000000,78054825,100,2011-08-06,7.4,3832,15.388875,Released,False,http://www.sonypictures.com/movies/drive/,/nu7XIa67cXc2t7frXCE5voXUJcN.jpg
500,tt0105236,Reservoir Dogs,Reservoir Dogs,en,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",Every dog has his day.,1200000,14661007,99,1992-09-02,8.1,3821,12.22034,Released,False,,/tB2ITHg556e7aTV6cqQqVAXkdxN.jpg
337339,tt4630562,The Fate of the Furious,The Fate of the Furious,en,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",Family no more,250000000,1238764765,136,2017-04-12,6.8,3803,48.573287,Released,False,http://www.fastandfurious.com/,/g52r6ZXqRPfRagwsOaorOGWxOk3.jpg
